date,FIAT,VOLKSWAGEN,GENERAL MOTORS,FORD,RENAULT,TOYOTA,HYUNDAI,HONDA,NISSAN,MERCEDES-BENZ
2021/4/23,2677,1919,1242,182,498,777,746,277,301,240
2021/4/24,36,56,31,6,8,22,35,19,9,2
2021/4/25,2,13,2,0,1,2,1,0,2,1
2021/4/26,1499,1297,965,184,556,556,640,277,213,172
2021/4/27,1782,1901,1010,172,443,745,714,323,244,187
2021/4/28,2225,1765,961,250,740,758,775,341,370,208
2021/4/29,1985,1932,1063,271,921,893,780,337,327,228
2021/4/30,2254,2064,1167,240,1164,1036,878,376,414,265
2021/5/1,4,9,9,2,1,2,2,0,0,1
2021/5/2,20,0,6,1,1,2,1,0,0,0
2021/5/3,2198,1540,901,155,421,706,515,287,191,271
2021/5/4,1977,1819,943,204,440,715,669,306,233,196
2021/5/5,1982,1644,863,202,419,874,711,381,231,265
2021/5/6,1888,1590,846,190,353,897,1355,328,260,254
2021/5/7,1191,1392,876,187,570,883,839,306,239,280
2021/5/8,52,34,28,2,13,35,30,6,12,4
2021/5/9,0,1,3,0,0,1,0,0,0,0
2021/5/10,2384,1395,673,137,667,632,746,327,202,186
2021/5/11,1945,1481,873,153,370,661,793,378,238,177
2021/5/12,2439,1327,952,164,525,680,808,328,225,204
2021/5/13,1371,1521,779,153,649,647,835,364,277,219
2021/5/14,1771,1572,1377,149,846,651,832,304,246,236
2021/5/15,41,41,17,5,9,7,29,4,5,7
2021/5/16,3,4,3,0,0,0,2,4,0,0
2021/5/17,2021,1270,707,122,431,584,625,318,205,202
2021/5/18,1767,1375,784,117,476,565,856,294,256,190
2021/5/19,1884,1640,768,160,491,647,708,338,223,233
2021/5/20,1598,1844,744,162,560,604,777,344,235,214
2021/5/21,1837,1844,941,118,539,615,740,337,243,202
2021/5/22,49,40,22,1,6,31,36,9,9,2
2021/5/23,3,6,4,1,4,2,1,0,4,0
2021/5/24,1884,1380,572,100,395,612,645,284,165,175
2021/5/25,2198,1574,645,118,578,742,834,307,251,178
2021/5/26,1598,1739,739,114,703,775,950,366,230,215
2021/5/27,1994,1516,669,107,818,952,880,435,248,236
2021/5/28,2063,1624,674,119,804,987,877,329,245,198
2021/5/29,56,29,23,1,26,56,52,18,15,3
2021/5/30,8,15,2,0,1,8,4,1,1,8
2021/5/31,2263,1827,854,125,1180,958,734,357,419,192
2021/6/1,1957,1516,580,149,347,821,641,317,178,195
2021/6/2,1823,1709,716,114,509,833,795,338,303,213
2021/6/3,61,47,15,4,11,32,48,8,19,2
2021/6/4,711,694,342,64,250,490,444,271,198,131
2021/6/5,30,34,24,2,10,20,29,22,16,5
2021/6/6,9,2,2,0,1,7,13,1,3,3
2021/6/7,1986,1536,567,92,540,850,725,317,299,252
2021/6/8,1527,1455,595,80,477,649,824,311,300,233
2021/6/9,2026,1434,554,88,405,955,771,359,302,248
2021/6/10,1677,1278,695,62,410,722,731,353,298,198
2021/6/11,1678,1234,600,74,414,848,773,313,246,200
2021/6/12,22,28,10,1,4,23,21,3,9,3
2021/6/13,3,3,2,1,0,5,2,2,0,0
2021/6/14,1753,1097,435,62,453,557,716,315,220,165
2021/6/15,2291,1153,506,69,723,732,800,322,299,176
2021/6/16,1936,1289,498,74,692,717,811,307,243,263
2021/6/17,2186,1471,554,103,795,774,774,324,239,247
2021/6/18,2103,1065,559,147,445,705,860,282,217,239
2021/6/19,46,45,12,1,19,20,43,9,7,6
2021/6/20,3,1,0,0,0,0,0,0,0,0
2021/6/21,1800,1073,459,104,763,528,676,293,184,245
2021/6/22,3248,1236,492,74,680,716,811,299,208,255
2021/6/23,2217,1169,544,95,623,801,821,266,223,266
2021/6/24,2081,1224,551,99,678,817,808,270,194,279
2021/6/25,1991,1029,633,83,608,903,842,275,210,283
2021/6/26,27,21,6,1,8,17,12,3,5,19
2021/6/27,6,4,2,1,2,2,1,0,1,1
2021/6/28,2744,1083,367,71,1038,738,692,240,169,334
2021/6/29,3211,1189,607,118,805,992,915,298,200,288
2021/6/30,3293,1563,713,159,1384,1183,1387,343,332,381
2021/7/1,2163,1053,507,130,403,860,633,241,169,246
2021/7/2,1926,1065,505,109,376,957,620,224,198,220
2021/7/3,42,39,14,2,16,57,31,13,3,12
2021/7/4,4,5,1,0,0,1,2,1,0,0
2021/7/5,1564,1055,528,104,470,783,759,248,170,206
2021/7/6,1426,1164,541,102,716,736,781,259,191,267
2021/7/7,1482,1078,526,91,418,868,723,225,179,262
2021/7/8,1775,1027,470,93,561,974,731,262,177,240
2021/7/9,1400,825,444,89,319,577,521,166,123,239
2021/7/10,21,36,10,2,10,11,18,7,12,3
2021/7/11,6,12,1,0,1,2,6,1,2,0
2021/7/12,1652,938,348,90,424,784,708,272,182,179
2021/7/13,2498,951,579,94,527,658,711,305,232,236
2021/7/14,1962,1090,384,134,529,788,871,228,406,229
2021/7/15,1617,927,436,111,637,862,603,276,256,211
2021/7/16,1594,958,364,92,603,778,600,282,254,272
2021/7/17,23,21,8,1,10,12,13,7,3,2
2021/7/18,5,4,0,0,1,2,6,1,1,0
2021/7/19,3062,708,300,70,494,636,743,233,220,214
2021/7/20,2465,834,313,98,607,796,580,210,289,243
2021/7/21,1860,875,415,116,686,980,563,255,363,183
2021/7/22,1997,979,421,88,555,894,524,277,222,252
2021/7/23,1855,816,336,93,545,925,1229,240,253,227
2021/7/24,51,37,12,5,11,29,28,10,5,16
2021/7/25,11,5,0,2,1,1,7,2,0,3
2021/7/26,2230,854,379,118,397,721,494,239,244,220
2021/7/27,1761,929,435,158,642,787,602,319,385,224
2021/7/28,2096,1047,369,163,596,995,563,329,234,215
2021/7/29,2766,1170,364,146,787,963,671,405,381,238
2021/7/30,2298,1266,375,179,949,1129,841,463,406,278
2021/7/31,72,59,11,1,51,31,11,11,15,11
2021/8/1,1,4,1,0,1,2,1,0,0,0
2021/8/2,1260,714,257,100,275,803,729,294,176,230
2021/8/3,1470,1023,271,182,467,741,738,352,185,270
2021/8/4,1554,1038,340,156,574,943,682,451,214,220
2021/8/5,1493,1180,428,162,403,990,649,378,205,203
2021/8/6,1472,1211,333,132,346,845,668,330,214,291
2021/8/7,43,23,8,1,17,17,20,8,8,5
2021/8/8,1,0,0,0,1,1,1,0,0,0
2021/8/9,1567,1068,243,106,328,632,529,291,182,197
2021/8/10,1878,1211,330,134,375,719,565,336,209,216
2021/8/11,1777,1025,341,115,397,665,533,315,192,236
2021/8/12,1810,1300,362,103,345,836,909,305,217,185
2021/8/13,2483,1598,498,79,345,699,487,304,182,198
2021/8/14,42,33,12,2,12,15,12,16,7,2
2021/8/15,8,3,0,0,1,3,2,0,0,0
2021/8/16,2085,1479,497,83,416,599,683,278,167,213
2021/8/17,1441,1531,348,112,434,605,695,379,196,293
2021/8/18,1666,1357,347,112,413,757,1187,328,250,203
2021/8/19,1603,1496,302,122,397,822,678,437,177,242
2021/8/20,1388,1143,444,89,360,798,600,377,212,254
2021/8/21,29,36,9,1,13,25,39,10,6,1
2021/8/22,5,0,39,0,0,1,1,0,0,0
2021/8/23,1612,1035,371,90,326,743,448,365,183,173
2021/8/24,1530,1303,424,102,367,797,524,337,207,287
2021/8/25,1677,1438,490,120,377,820,536,473,225,304
2021/8/26,2065,1282,556,109,381,900,688,456,258,231
2021/8/27,1971,1479,563,123,328,813,507,388,240,237
2021/8/28,67,24,15,2,3,32,20,18,5,5
2021/8/29,3,3,7,1,0,1,0,1,1,0
2021/8/30,2397,1263,428,98,326,871,603,360,273,213
2021/8/31,2640,1476,690,134,457,931,814,487,427,265
2021/9/1,1470,1386,585,99,259,774,476,364,229,168
2021/9/2,1704,1338,781,98,270,824,536,340,200,259
2021/9/3,1512,1377,811,99,268,835,709,340,261,222
2021/9/4,27,15,30,0,3,24,14,14,10,4
2021/9/5,1,7,0,0,0,1,0,1,1,0
2021/9/6,269,316,291,22,93,133,142,66,41,44
2021/9/7,5,3,1,0,0,2,3,0,4,1
2021/9/8,1163,1033,878,78,167,479,592,320,219,158
2021/9/9,1243,1163,953,87,277,574,681,350,242,211
2021/9/10,1666,1333,827,108,293,542,550,318,212,225
2021/9/11,34,19,12,0,7,27,17,15,3,4
2021/9/12,3,8,2,0,0,3,0,1,0,0
2021/9/13,1163,1185,634,89,196,391,544,325,140,196
2021/9/14,1297,1047,889,61,291,504,731,399,188,181
2021/9/15,1284,1034,790,74,321,536,553,370,149,194
2021/9/16,1279,1145,1073,70,316,625,640,485,155,205
2021/9/17,1218,1121,758,66,236,565,596,397,152,201
2021/9/18,32,29,29,0,5,14,8,14,5,1
2021/9/19,4,0,3,0,0,1,1,0,0,3
2021/9/20,1082,924,732,62,177,477,491,349,145,177
2021/9/21,1181,1057,853,84,225,592,639,459,212,164
2021/9/22,1463,1213,886,75,326,655,788,459,368,227
2021/9/23,1542,1019,832,72,226,599,838,452,236,230
2021/9/24,1234,1139,1085,71,389,630,874,390,238,210
2021/9/25,31,30,23,0,6,12,24,10,8,15
2021/9/26,2,1,1,0,1,0,0,0,1,0
2021/9/27,1200,1119,835,72,232,516,716,303,192,226
2021/9/28,1490,1309,941,71,245,668,1362,389,522,194
2021/9/29,2217,1386,1046,94,319,682,998,381,298,229
2021/9/30,2221,2011,1404,94,535,879,1039,373,413,225
2021/10/1,1865,1343,889,74,160,596,685,258,167,241
2021/10/2,16,30,23,1,11,11,19,10,1,5
2021/10/3,2,1,1,0,0,0,1,3,0,0
2021/10/4,1386,1369,818,63,207,509,599,265,173,163
2021/10/5,1366,1356,1123,93,163,536,704,253,182,207
2021/10/6,1282,1375,1004,76,249,556,838,226,209,256
2021/10/7,1899,1468,886,102,204,619,893,214,248,221
2021/10/8,1415,1436,861,112,149,586,751,224,138,232
2021/10/9,10,11,7,1,1,6,7,4,1,1
2021/10/10,3,1,0,0,0,0,1,4,0,0
2021/10/11,258,390,196,37,55,128,205,66,51,47
2021/10/12,9,78,7,0,1,4,12,0,0,1
2021/10/13,1763,1470,883,107,314,527,857,327,218,186
2021/10/14,1084,1533,914,73,247,626,732,365,182,255
2021/10/15,997,1869,1033,79,338,733,726,425,238,273
2021/10/16,26,50,24,2,4,8,20,5,5,35
2021/10/17,2,5,3,1,0,1,1,2,0,1
2021/10/18,960,1307,1038,50,283,529,575,385,160,151
2021/10/19,1045,1192,1024,76,359,568,641,460,165,182
2021/10/20,920,1926,1169,90,289,653,679,421,264,220
2021/10/21,1006,1824,886,110,418,798,684,462,264,248
2021/10/22,1112,1423,834,88,345,805,654,396,334,187
2021/10/23,28,21,16,1,5,16,15,21,5,6
2021/10/24,4,4,2,1,1,4,0,0,3,0
2021/10/25,800,1612,767,69,458,640,511,344,164,200
2021/10/26,1078,1431,1221,99,372,643,752,377,155,164
2021/10/27,1966,2172,1314,119,496,877,666,382,555,221
2021/10/28,3739,1517,1047,103,1172,811,611,377,273,172
2021/10/29,1537,1224,957,123,952,844,631,282,333,152
2021/10/30,1803,230,124,4,268,36,16,24,39,0
2021/10/31,15,9,26,0,0,9,6,6,0,1
2021/11/1,122,725,251,20,35,68,111,30,35,17
2021/11/2,9,1,1,0,0,8,2,0,0,1
2021/11/3,1164,1460,1142,107,750,707,874,302,317,193
2021/11/4,1301,1341,1206,132,473,892,1302,334,625,235
2021/11/5,1200,1521,1798,126,524,911,715,293,328,227
2021/11/6,24,138,35,0,6,32,25,4,5,2
2021/11/7,6,1,0,0,2,2,1,1,2,0
2021/11/8,860,1388,1335,79,284,675,620,223,296,159
2021/11/9,1087,1498,1354,104,409,641,677,282,287,216
2021/11/10,1121,1241,1880,123,309,710,618,327,349,198
2021/11/11,2070,1311,1240,90,377,820,579,332,293,214
2021/11/12,1681,1003,1217,88,291,680,649,319,274,209
2021/11/13,32,28,27,1,10,10,11,8,8,2
2021/11/14,0,2,1,0,0,1,0,0,0,0
2021/11/15,11,3,7,0,0,2,0,3,0,2
2021/11/16,1557,1339,1294,66,477,509,592,240,263,191
2021/11/17,2249,1082,1458,189,438,683,697,313,323,147
2021/11/18,1648,1264,1277,84,511,734,705,349,390,298
2021/11/19,1541,1362,1260,107,399,677,639,307,256,195
2021/11/20,24,30,78,0,4,14,27,8,7,1
2021/11/21,2,8,7,0,1,3,1,2,1,1
2021/11/22,1281,1040,1469,67,455,664,693,261,195,155
2021/11/23,1861,1043,1428,96,360,675,638,324,259,206
2021/11/24,1206,1305,1552,138,347,705,964,357,472,194
2021/11/25,1684,1022,1644,103,430,839,740,329,299,201
2021/11/26,1492,1046,1654,125,570,875,490,292,558,302
2021/11/27,24,19,38,2,7,43,32,16,3,3
2021/11/28,2,1,1,0,0,2,3,0,0,1
2021/11/29,1380,1385,1317,73,723,620,441,206,310,163
2021/11/30,4056,1861,2464,151,1550,1067,1267,345,695,300
2021/12/1,1280,826,1487,103,494,893,995,293,275,156
2021/12/2,1299,1951,1533,95,700,1105,942,353,214,193
2021/12/3,1253,1663,1676,130,424,936,670,341,248,275
2021/12/4,33,37,23,0,7,41,22,8,4,1
2021/12/5,1,0,2,0,0,1,0,2,0,1
2021/12/6,1019,1094,1319,77,486,763,657,324,316,175
2021/12/7,1075,1223,1331,123,560,759,661,294,228,200
2021/12/8,807,1151,1147,118,281,604,580,283,173,190
2021/12/9,1836,1689,1663,118,508,831,740,354,250,370
2021/12/10,1655,1350,2014,103,343,860,705,312,220,223
2021/12/11,38,33,38,0,17,47,21,24,8,4
2021/12/12,2,1,2,0,0,1,0,1,0,0
2021/12/13,1520,997,1669,107,488,681,675,385,241,199
2021/12/14,1373,986,1696,127,408,831,773,375,274,218
2021/12/15,1852,1654,1643,151,735,862,1221,405,278,216
2021/12/16,2092,1189,1381,175,952,1001,654,386,381,261
2021/12/17,2374,1715,1576,110,830,935,875,377,234,305
2021/12/18,52,168,73,3,29,53,36,24,17,11
2021/12/19,2,4,1,0,2,1,1,4,0,3
2021/12/20,2129,2063,1353,121,710,801,933,290,298,177
2021/12/21,2918,1138,1687,144,719,979,818,363,194,259
2021/12/22,1753,1878,1959,150,743,1042,1037,382,284,206
2021/12/23,2956,1558,1776,124,872,1137,853,335,264,207
2021/12/24,56,760,78,6,22,56,28,9,13,4
2021/12/25,1,0,0,0,0,1,0,0,0,0
2021/12/26,0,2,0,0,1,3,1,0,0,0
2021/12/27,1599,1543,1314,97,747,856,1024,303,213,154
2021/12/28,1752,2000,1869,168,1463,947,908,363,344,248
2021/12/29,1500,1814,1930,159,972,969,926,314,295,177
2021/12/30,1216,1103,1431,150,586,868,512,223,198,129
2021/12/31,11,26,22,0,17,19,7,1,9,2
2022/1/1,1,0,0,0,0,1,0,0,0,0
2022/1/2,0,0,1,0,0,0,0,0,0,0
2022/1/3,1071,534,507,42,259,279,262,156,84,66
2022/1/4,1220,906,663,80,347,626,462,214,124,137
2022/1/5,1250,831,804,87,449,817,620,201,151,159
2022/1/6,1131,961,758,102,351,747,481,248,182,229
2022/1/7,1576,865,828,93,427,726,494,242,156,164
2022/1/8,25,12,19,1,7,8,6,5,2,1
2022/1/9,4,4,2,1,1,2,3,0,0,1
2022/1/10,1023,673,621,71,343,423,422,206,125,129
2022/1/11,973,836,838,80,471,547,454,217,138,207
2022/1/12,983,773,579,78,374,527,493,280,160,180
2022/1/13,1245,782,601,68,359,500,443,227,172,139
2022/1/14,1180,764,546,60,452,499,418,216,146,149
2022/1/15,15,20,4,0,3,7,6,4,5,2
2022/1/16,0,0,1,0,0,0,1,1,0,0
2022/1/17,998,858,523,52,274,400,423,174,97,140
2022/1/18,1211,685,484,55,363,387,437,187,208,137
2022/1/19,1081,761,524,68,389,387,472,211,139,186
2022/1/20,1140,680,492,49,291,410,516,224,151,173
2022/1/21,1006,719,520,59,298,334,711,194,141,129
2022/1/22,9,10,7,1,2,6,6,8,1,17
2022/1/23,0,0,1,0,0,0,1,0,0,0
2022/1/24,999,595,419,55,292,273,497,232,118,253
2022/1/25,1141,499,558,114,377,321,745,240,250,182
2022/1/26,929,579,576,60,467,312,926,242,146,181
2022/1/27,1032,634,650,58,459,453,1304,253,174,208
2022/1/28,984,677,698,68,491,489,1147,240,170,178
2022/1/29,24,14,14,0,4,9,5,11,0,2
2022/1/30,4,5,0,0,0,3,1,0,1,0
2022/1/31,1044,1163,868,125,974,487,850,295,428,138
2022/2/1,2051,685,690,43,333,599,579,231,255,167
2022/2/2,2424,684,843,45,287,671,1142,245,116,132
2022/2/3,1649,929,1003,63,367,875,732,285,180,212
2022/2/4,1065,785,935,49,322,782,501,262,131,139
2022/2/5,42,11,35,0,27,21,48,15,16,3
2022/2/6,2,0,1,0,0,2,3,1,1,0
2022/2/7,2307,607,806,44,213,588,419,201,128,153
2022/2/8,1010,630,867,26,285,592,428,181,91,155
2022/2/9,1115,728,892,36,285,732,547,184,138,131
2022/2/10,1028,697,1088,70,453,742,548,227,130,167
2022/2/11,998,707,926,45,334,850,451,220,139,188
2022/2/12,25,24,44,1,16,19,20,21,2,4
2022/2/13,1,1,1,0,1,0,0,0,0,0
2022/2/14,1127,608,841,37,354,612,504,136,98,207
2022/2/15,2606,610,824,52,318,451,481,201,97,185
2022/2/16,961,832,936,36,361,701,549,222,112,154
2022/2/17,1403,754,855,38,427,660,537,232,153,128
2022/2/18,1047,781,896,70,770,653,1061,214,124,185
2022/2/19,58,47,49,2,19,72,28,25,9,5
2022/2/20,8,1,4,0,0,3,2,1,0,0
2022/2/21,996,747,784,65,428,613,1019,192,107,177
2022/2/22,1151,791,930,64,719,710,1238,193,358,139
2022/2/23,1074,916,1048,82,690,757,906,188,142,191
2022/2/24,1064,978,1050,81,1106,839,812,156,132,187
2022/2/25,1363,1057,1329,94,1416,847,935,219,192,228
2022/2/26,47,122,70,0,100,45,36,22,13,4
2022/2/27,2,3,0,0,1,1,0,0,0,0
2022/2/28,173,77,138,9,94,83,43,22,7,11
2022/3/1,32,40,31,1,7,13,14,3,6,6
2022/3/2,407,343,367,27,88,314,354,78,48,69
2022/3/3,2249,685,974,53,296,751,1281,197,127,211
2022/3/4,1289,782,1543,65,309,976,741,236,161,200
2022/3/5,63,54,73,3,20,73,34,27,11,7
2022/3/6,25,21,35,0,4,21,23,14,8,1
2022/3/7,1435,707,1173,50,255,801,389,194,105,191
2022/3/8,1422,806,1132,63,270,843,711,243,170,219
2022/3/9,1373,803,1038,48,298,732,435,265,134,191
2022/3/10,1364,832,942,44,229,725,445,202,126,214
2022/3/11,1476,833,884,98,218,704,343,200,99,230
2022/3/12,45,66,44,3,13,18,18,11,7,1
2022/3/13,1,1,2,0,0,3,0,0,1,0
2022/3/14,948,641,854,35,182,647,605,162,116,190
2022/3/15,1492,623,731,39,216,664,1642,158,106,208
2022/3/16,1423,633,783,48,429,744,786,181,305,188
2022/3/17,1149,652,736,50,472,720,452,197,131,214
2022/3/18,1263,651,764,73,235,669,444,188,323,210
2022/3/19,24,16,27,1,19,28,16,2,2,6
2022/3/20,0,0,0,0,0,0,0,0,0,1
2022/3/21,987,688,582,46,232,791,417,163,219,151
2022/3/22,1037,664,664,69,386,689,471,201,119,213
2022/3/23,1146,755,687,61,371,814,615,193,302,189
2022/3/24,1420,793,727,96,430,845,636,234,181,226
2022/3/25,1781,775,791,65,638,811,464,214,163,227
2022/3/26,31,36,13,3,9,25,13,13,5,25
2022/3/27,0,0,0,0,0,0,0,0,0,0
2022/3/28,1221,694,757,50,445,727,541,198,158,154
2022/3/29,1321,868,807,76,528,899,412,261,202,226
2022/3/30,1266,849,916,88,935,889,658,284,326,293
2022/3/31,1291,1120,1133,90,843,1058,1280,374,376,208
2022/4/1,4273,585,733,66,207,694,1001,229,111,277
2022/4/2,12,11,24,5,8,21,8,5,1,6
2022/4/3,3,0,0,0,0,1,1,0,0,0
2022/4/4,743,482,646,54,302,642,287,161,83,163
2022/4/5,1943,821,1151,80,313,838,1048,255,134,285
2022/4/6,1360,684,1290,80,245,966,587,267,181,198
2022/4/7,1078,600,1011,84,286,804,676,204,138,181
2022/4/8,1658,684,1219,90,391,1102,824,274,155,215
2022/4/9,35,24,41,2,10,32,37,11,10,3
2022/4/10,1,1,1,0,0,1,0,1,0,0
2022/4/11,1639,608,1015,140,396,743,842,233,133,186
2022/4/12,1433,615,1004,100,396,820,568,193,131,246
2022/4/13,1948,728,1387,136,389,1001,1441,209,169,164
2022/4/14,691,411,549,70,207,585,554,126,101,86
2022/4/15,23,2,2,0,4,4,4,1,2,1
2022/4/16,9,4,3,0,0,15,4,4,0,1
2022/4/17,1,1,1,0,3,0,0,0,0,0
2022/4/18,2152,534,1271,75,285,694,854,176,159,158
2022/4/19,1707,710,1371,131,347,843,526,197,172,170
2022/4/20,1563,583,1133,127,481,1316,598,195,247,204
2022/4/21,6,2,5,3,0,3,1,4,0,1
2022/4/22,554,297,552,32,184,312,354,68,205,58
2022/4/23,9,9,15,0,1,7,2,1,2,1
2022/4/24,5,2,0,0,0,1,1,0,0,0
2022/4/25,1590,530,1377,77,344,770,1371,238,230,192
2022/4/26,2920,760,1568,89,429,883,547,246,225,206
2022/4/27,2342,758,1128,106,742,1142,632,253,208,227
2022/4/28,2228,1033,1237,79,943,1042,675,294,276,269
2022/4/29,2395,1198,1400,89,1216,975,671,315,320,228
2022/4/30,48,74,99,2,38,57,18,16,11,8
2022/5/1,0,0,1,0,0,0,0,0,0,0
2022/5/2,2011,633,863,66,383,586,684,194,213,173
